,state,term,outcome,croscor,lagd
1334,Delaware,qanon,daily_vaccinations,-0.025190285,-1
1335,Delaware,qanon,daily_vaccinations,-0.077651789,0
1336,Delaware,qanon,daily_vaccinations_per_million,-0.048574801,-14
1337,Delaware,qanon,daily_vaccinations_per_million,-0.06249182,-13
1338,Delaware,qanon,daily_vaccinations_per_million,0.230488368,-12
1339,Delaware,qanon,daily_vaccinations_per_million,0.070667479,-11
1340,Delaware,qanon,daily_vaccinations_per_million,0.103031251,-10
1341,Delaware,qanon,daily_vaccinations_per_million,-0.112936571,-9
1342,Delaware,qanon,daily_vaccinations_per_million,0.080364097,-8
1343,Delaware,qanon,daily_vaccinations_per_million,0.023984766,-7
1344,Delaware,qanon,daily_vaccinations_per_million,0.099442436,-6
1345,Delaware,qanon,daily_vaccinations_per_million,-0.176900145,-5
1346,Delaware,qanon,daily_vaccinations_per_million,0.047171364,-4
1347,Delaware,qanon,daily_vaccinations_per_million,-0.069429954,-3
1348,Delaware,qanon,daily_vaccinations_per_million,0.054235316,-2
1349,Delaware,qanon,daily_vaccinations_per_million,-0.025046576,-1
1350,Delaware,qanon,daily_vaccinations_per_million,-0.077792755,0
1351,Delaware,social distancing,daily_vaccinations,-0.05447234,-14
1352,Delaware,social distancing,daily_vaccinations,-0.083727301,-13
1353,Delaware,social distancing,daily_vaccinations,0.010943592,-12
1354,Delaware,social distancing,daily_vaccinations,0.025932147,-11
1355,Delaware,social distancing,daily_vaccinations,-0.086671416,-10
1356,Delaware,social distancing,daily_vaccinations,-0.039374063,-9
1357,Delaware,social distancing,daily_vaccinations,0.020201028,-8
1358,Delaware,social distancing,daily_vaccinations,0.078890683,-7
1359,Delaware,social distancing,daily_vaccinations,0.096168806,-6
1360,Delaware,social distancing,daily_vaccinations,0.037023344,-5
1361,Delaware,social distancing,daily_vaccinations,-0.030374188,-4
1362,Delaware,social distancing,daily_vaccinations,0.102258577,-3
1363,Delaware,social distancing,daily_vaccinations,-0.030108336,-2
1364,Delaware,social distancing,daily_vaccinations,0.006832904,-1
1365,Delaware,social distancing,daily_vaccinations,-0.059971231,0
1366,Delaware,social distancing,daily_vaccinations_per_million,-0.054393832,-14
1367,Delaware,social distancing,daily_vaccinations_per_million,-0.083750047,-13
1368,Delaware,social distancing,daily_vaccinations_per_million,0.011041222,-12
1369,Delaware,social distancing,daily_vaccinations_per_million,0.025827031,-11
1370,Delaware,social distancing,daily_vaccinations_per_million,-0.086583817,-10
1371,Delaware,social distancing,daily_vaccinations_per_million,-0.039457477,-9
1372,Delaware,social distancing,daily_vaccinations_per_million,0.020197665,-8
1373,Delaware,social distancing,daily_vaccinations_per_million,0.078851359,-7
1374,Delaware,social distancing,daily_vaccinations_per_million,0.096214406,-6
1375,Delaware,social distancing,daily_vaccinations_per_million,0.037031213,-5
1376,Delaware,social distancing,daily_vaccinations_per_million,-0.030377481,-4
1377,Delaware,social distancing,daily_vaccinations_per_million,0.102211533,-3
1378,Delaware,social distancing,daily_vaccinations_per_million,-0.030067313,-2
1379,Delaware,social distancing,daily_vaccinations_per_million,0.006921099,-1
1380,Delaware,social distancing,daily_vaccinations_per_million,-0.060130038,0
1381,Delaware,vaccine,daily_vaccinations,0.085373467,-14
1382,Delaware,vaccine,daily_vaccinations,0.022439344,-13
1383,Delaware,vaccine,daily_vaccinations,0.172565747,-12
1384,Delaware,vaccine,daily_vaccinations,-0.01071148,-11
1385,Delaware,vaccine,daily_vaccinations,-0.057197484,-10
1386,Delaware,vaccine,daily_vaccinations,0.092594979,-9
1387,Delaware,vaccine,daily_vaccinations,0.26797285,-8
1388,Delaware,vaccine,daily_vaccinations,-0.067976373,-7
1389,Delaware,vaccine,daily_vaccinations,-0.068298582,-6
1390,Delaware,vaccine,daily_vaccinations,0.019856863,-5
1391,Delaware,vaccine,daily_vaccinations,0.123017902,-4
1392,Delaware,vaccine,daily_vaccinations,0.065109241,-3
1393,Delaware,vaccine,daily_vaccinations,-0.027536868,-2
1394,Delaware,vaccine,daily_vaccinations,-0.211573012,-1
1395,Delaware,vaccine,daily_vaccinations,0.02640429,0
1396,Delaware,vaccine,daily_vaccinations_per_million,0.08529798,-14
1397,Delaware,vaccine,daily_vaccinations_per_million,0.022474264,-13
1398,Delaware,vaccine,daily_vaccinations_per_million,0.172628646,-12
1399,Delaware,vaccine,daily_vaccinations_per_million,-0.010823546,-11
1400,Delaware,vaccine,daily_vaccinations_per_million,-0.057088329,-10
1401,Delaware,vaccine,daily_vaccinations_per_million,0.092549952,-9
1402,Delaware,vaccine,daily_vaccinations_per_million,0.267930613,-8
1403,Delaware,vaccine,daily_vaccinations_per_million,-0.067997299,-7
1404,Delaware,vaccine,daily_vaccinations_per_million,-0.068228166,-6
1405,Delaware,vaccine,daily_vaccinations_per_million,0.019861319,-5
1406,Delaware,vaccine,daily_vaccinations_per_million,0.122949702,-4
1407,Delaware,vaccine,daily_vaccinations_per_million,0.065230924,-3
1408,Delaware,vaccine,daily_vaccinations_per_million,-0.027595069,-2
1409,Delaware,vaccine,daily_vaccinations_per_million,-0.211653437,-1
1410,Delaware,vaccine,daily_vaccinations_per_million,0.026379582,0
1411,Delaware,vaccine near me,daily_vaccinations,0.051943245,-14
1412,Delaware,vaccine near me,daily_vaccinations,0.236529322,-13
1413,Delaware,vaccine near me,daily_vaccinations,-0.023425541,-12
1414,Delaware,vaccine near me,daily_vaccinations,-0.187562406,-11
1415,Delaware,vaccine near me,daily_vaccinations,-0.038967287,-10
1416,Delaware,vaccine near me,daily_vaccinations,0.053602879,-9
1417,Delaware,vaccine near me,daily_vaccinations,0.126579036,-8
1418,Delaware,vaccine near me,daily_vaccinations,-0.006313817,-7
1419,Delaware,vaccine near me,daily_vaccinations,-0.138927866,-6
1420,Delaware,vaccine near me,daily_vaccinations,0.157400335,-5
1421,Delaware,vaccine near me,daily_vaccinations,0.177709344,-4
1422,Delaware,vaccine near me,daily_vaccinations,0.001208383,-3
1423,Delaware,vaccine near me,daily_vaccinations,-0.033324328,-2
1424,Delaware,vaccine near me,daily_vaccinations,0.020345188,-1
1425,Delaware,vaccine near me,daily_vaccinations,-0.046416903,0
1426,Delaware,vaccine near me,daily_vaccinations_per_million,0.052028341,-14
1427,Delaware,vaccine near me,daily_vaccinations_per_million,0.236529241,-13
1428,Delaware,vaccine near me,daily_vaccinations_per_million,-0.023479226,-12
1429,Delaware,vaccine near me,daily_vaccinations_per_million,-0.187541094,-11
1430,Delaware,vaccine near me,daily_vaccinations_per_million,-0.039031657,-10
1431,Delaware,vaccine near me,daily_vaccinations_per_million,0.053636181,-9
1432,Delaware,vaccine near me,daily_vaccinations_per_million,0.126667599,-8
1433,Delaware,vaccine near me,daily_vaccinations_per_million,-0.006365525,-7
1434,Delaware,vaccine near me,daily_vaccinations_per_million,-0.13886167,-6
1435,Delaware,vaccine near me,daily_vaccinations_per_million,0.157377507,-5
1436,Delaware,vaccine near me,daily_vaccinations_per_million,0.17759613,-4
1437,Delaware,vaccine near me,daily_vaccinations_per_million,0.001358969,-3
1438,Delaware,vaccine near me,daily_vaccinations_per_million,-0.033433693,-2
1439,Delaware,vaccine near me,daily_vaccinations_per_million,0.020331927,-1
1440,Delaware,vaccine near me,daily_vaccinations_per_million,-0.046329524,0
1441,Florida,covid,daily_vaccinations,-0.077001584,-14
1442,Florida,covid,daily_vaccinations,0.032675553,-13
1443,Florida,covid,daily_vaccinations,-0.042705852,-12
1444,Florida,covid,daily_vaccinations,-0.074423634,-11
1445,Florida,covid,daily_vaccinations,0.065323012,-10
1446,Florida,covid,daily_vaccinations,0.096735732,-9
1447,Florida,covid,daily_vaccinations,-0.052340621,-8
1448,Florida,covid,daily_vaccinations,0.162021658,-7
1449,Florida,covid,daily_vaccinations,0.069496197,-6
1450,Florida,covid,daily_vaccinations,0.014011758,-5
1451,Florida,covid,daily_vaccinations,0.129665766,-4
1452,Florida,covid,daily_vaccinations,0.138789788,-3
1453,Florida,covid,daily_vaccinations,0.079802566,-2
1454,Florida,covid,daily_vaccinations,0.105823409,-1
1455,Florida,covid,daily_vaccinations,0.014819505,0
1456,Florida,covid,daily_vaccinations_per_million,-0.080144254,-14
1457,Florida,covid,daily_vaccinations_per_million,0.007754805,-13
1458,Florida,covid,daily_vaccinations_per_million,-0.067217783,-12
1459,Florida,covid,daily_vaccinations_per_million,-0.073956283,-11
1460,Florida,covid,daily_vaccinations_per_million,0.07850757,-10
1461,Florida,covid,daily_vaccinations_per_million,0.106645199,-9
1462,Florida,covid,daily_vaccinations_per_million,-0.0387259,-8
1463,Florida,covid,daily_vaccinations_per_million,0.160267596,-7
1464,Florida,covid,daily_vaccinations_per_million,0.069077624,-6
1465,Florida,covid,daily_vaccinations_per_million,0.034077807,-5
1466,Florida,covid,daily_vaccinations_per_million,0.151100817,-4
1467,Florida,covid,daily_vaccinations_per_million,0.15360357,-3
1468,Florida,covid,daily_vaccinations_per_million,0.098528533,-2
1469,Florida,covid,daily_vaccinations_per_million,0.126170118,-1
1470,Florida,covid,daily_vaccinations_per_million,0.03458769,0
1471,Florida,mask,daily_vaccinations,0.139858007,-14
1472,Florida,mask,daily_vaccinations,-0.025402435,-13
1473,Florida,mask,daily_vaccinations,0.022463005,-12
1474,Florida,mask,daily_vaccinations,-0.00984869,-11
1475,Florida,mask,daily_vaccinations,0.15503976,-10
1476,Florida,mask,daily_vaccinations,0.137547938,-9
1477,Florida,mask,daily_vaccinations,0.04534401,-8
1478,Florida,mask,daily_vaccinations,0.059329745,-7
1479,Florida,mask,daily_vaccinations,0.177495414,-6
1480,Florida,mask,daily_vaccinations,-0.104610215,-5
1481,Florida,mask,daily_vaccinations,0.0340794,-4
1482,Florida,mask,daily_vaccinations,0.079632634,-3
1483,Florida,mask,daily_vaccinations,0.047638207,-2
1484,Florida,mask,daily_vaccinations,0.072003087,-1
1485,Florida,mask,daily_vaccinations,-0.099613071,0
1486,Florida,mask,daily_vaccinations_per_million,0.113121929,-14
1487,Florida,mask,daily_vaccinations_per_million,-0.04869831,-13
1488,Florida,mask,daily_vaccinations_per_million,0.03083775,-12
1489,Florida,mask,daily_vaccinations_per_million,0.026135784,-11
1490,Florida,mask,daily_vaccinations_per_million,0.177222489,-10
1491,Florida,mask,daily_vaccinations_per_million,0.13827465,-9
1492,Florida,mask,daily_vaccinations_per_million,0.047439966,-8
1493,Florida,mask,daily_vaccinations_per_million,0.073598763,-7
1494,Florida,mask,daily_vaccinations_per_million,0.192530923,-6
1495,Florida,mask,daily_vaccinations_per_million,-0.070760713,-5
1496,Florida,mask,daily_vaccinations_per_million,0.052237577,-4
1497,Florida,mask,daily_vaccinations_per_million,0.05561989,-3
1498,Florida,mask,daily_vaccinations_per_million,0.019557917,-2
1499,Florida,mask,daily_vaccinations_per_million,0.073072385,-1
1500,Florida,mask,daily_vaccinations_per_million,-0.051622925,0
1501,Florida,qanon,daily_vaccinations,0.068517301,-14
1502,Florida,qanon,daily_vaccinations,0.087240463,-13
1503,Florida,qanon,daily_vaccinations,0.150003227,-12
1504,Florida,qanon,daily_vaccinations,-0.12563191,-11
1505,Florida,qanon,daily_vaccinations,-0.052088576,-10
1506,Florida,qanon,daily_vaccinations,0.060656947,-9
1507,Florida,qanon,daily_vaccinations,0.19706834,-8
1508,Florida,qanon,daily_vaccinations,0.107976793,-7
1509,Florida,qanon,daily_vaccinations,-0.177543161,-6
1510,Florida,qanon,daily_vaccinations,-0.05756166,-5
1511,Florida,qanon,daily_vaccinations,0.003633804,-4
1512,Florida,qanon,daily_vaccinations,0.037951208,-3
1513,Florida,qanon,daily_vaccinations,0.048641708,-2
1514,Florida,qanon,daily_vaccinations,-0.035556326,-1
1515,Florida,qanon,daily_vaccinations,-0.000503472,0
1516,Florida,qanon,daily_vaccinations_per_million,0.085803608,-14
1517,Florida,qanon,daily_vaccinations_per_million,0.033716194,-13
1518,Florida,qanon,daily_vaccinations_per_million,0.083395405,-12
1519,Florida,qanon,daily_vaccinations_per_million,-0.113581841,-11
1520,Florida,qanon,daily_vaccinations_per_million,0.027538548,-10
1521,Florida,qanon,daily_vaccinations_per_million,0.117733945,-9
1522,Florida,qanon,daily_vaccinations_per_million,0.173921966,-8
1523,Florida,qanon,daily_vaccinations_per_million,0.047599452,-7
1524,Florida,qanon,daily_vaccinations_per_million,-0.187951009,-6
1525,Florida,qanon,daily_vaccinations_per_million,-0.018070324,-5
1526,Florida,qanon,daily_vaccinations_per_million,0.039821476,-4
1527,Florida,qanon,daily_vaccinations_per_million,0.032130313,-3
1528,Florida,qanon,daily_vaccinations_per_million,0.006989548,-2
1529,Florida,qanon,daily_vaccinations_per_million,-0.06621247,-1
1530,Florida,qanon,daily_vaccinations_per_million,0.007779504,0
1531,Florida,social distancing,daily_vaccinations,0.122465484,-14
1532,Florida,social distancing,daily_vaccinations,-0.013008923,-13
1533,Florida,social distancing,daily_vaccinations,0.052697908,-12
1534,Florida,social distancing,daily_vaccinations,0.058264595,-11
1535,Florida,social distancing,daily_vaccinations,0.028714908,-10
1536,Florida,social distancing,daily_vaccinations,-0.032683324,-9
1537,Florida,social distancing,daily_vaccinations,-0.107761452,-8
1538,Florida,social distancing,daily_vaccinations,-0.07034883,-7
1539,Florida,social distancing,daily_vaccinations,-0.085810785,-6
1540,Florida,social distancing,daily_vaccinations,-0.138111713,-5
1541,Florida,social distancing,daily_vaccinations,0.047999528,-4
1542,Florida,social distancing,daily_vaccinations,-0.074845985,-3
1543,Florida,social distancing,daily_vaccinations,0.004902786,-2
1544,Florida,social distancing,daily_vaccinations,0.000125443,-1
1545,Florida,social distancing,daily_vaccinations,-0.098656307,0
1546,Florida,social distancing,daily_vaccinations_per_million,0.125349756,-14
1547,Florida,social distancing,daily_vaccinations_per_million,-0.013414392,-13
1548,Florida,social distancing,daily_vaccinations_per_million,0.052909391,-12
1549,Florida,social distancing,daily_vaccinations_per_million,0.061034696,-11
1550,Florida,social distancing,daily_vaccinations_per_million,0.04325102,-10
1551,Florida,social distancing,daily_vaccinations_per_million,-0.012541098,-9
1552,Florida,social distancing,daily_vaccinations_per_million,-0.100737575,-8
1553,Florida,social distancing,daily_vaccinations_per_million,-0.096025974,-7
1554,Florida,social distancing,daily_vaccinations_per_million,-0.130081835,-6
1555,Florida,social distancing,daily_vaccinations_per_million,-0.16734108,-5
1556,Florida,social distancing,daily_vaccinations_per_million,0.032231313,-4
1557,Florida,social distancing,daily_vaccinations_per_million,-0.057010309,-3
1558,Florida,social distancing,daily_vaccinations_per_million,0.037243247,-2
1559,Florida,social distancing,daily_vaccinations_per_million,0.010178315,-1
1560,Florida,social distancing,daily_vaccinations_per_million,-0.116789484,0
1561,Florida,vaccine,daily_vaccinations,-0.013384861,-14
1562,Florida,vaccine,daily_vaccinations,0.08240179,-13
1563,Florida,vaccine,daily_vaccinations,-0.003530155,-12
1564,Florida,vaccine,daily_vaccinations,-0.126606889,-11
1565,Florida,vaccine,daily_vaccinations,0.028956428,-10
1566,Florida,vaccine,daily_vaccinations,0.139187452,-9
1567,Florida,vaccine,daily_vaccinations,0.041367258,-8
1568,Florida,vaccine,daily_vaccinations,0.153780998,-7
1569,Florida,vaccine,daily_vaccinations,-0.008961172,-6
1570,Florida,vaccine,daily_vaccinations,0.004926191,-5
1571,Florida,vaccine,daily_vaccinations,0.098597512,-4
1572,Florida,vaccine,daily_vaccinations,0.154765256,-3
1573,Florida,vaccine,daily_vaccinations,0.100226642,-2
1574,Florida,vaccine,daily_vaccinations,0.101813746,-1
1575,Florida,vaccine,daily_vaccinations,0.003294174,0
1576,Florida,vaccine,daily_vaccinations_per_million,-0.009202615,-14
1577,Florida,vaccine,daily_vaccinations_per_million,0.037286115,-13
1578,Florida,vaccine,daily_vaccinations_per_million,-0.048570164,-12
1579,Florida,vaccine,daily_vaccinations_per_million,-0.120305127,-11
1580,Florida,vaccine,daily_vaccinations_per_million,0.067294979,-10
1581,Florida,vaccine,daily_vaccinations_per_million,0.162561643,-9
1582,Florida,vaccine,daily_vaccinations_per_million,0.044278819,-8
1583,Florida,vaccine,daily_vaccinations_per_million,0.137539195,-7
1584,Florida,vaccine,daily_vaccinations_per_million,-0.006424745,-6
1585,Florida,vaccine,daily_vaccinations_per_million,0.032391605,-5
1586,Florida,vaccine,daily_vaccinations_per_million,0.122180373,-4
1587,Florida,vaccine,daily_vaccinations_per_million,0.158062402,-3
1588,Florida,vaccine,daily_vaccinations_per_million,0.102020586,-2
1589,Florida,vaccine,daily_vaccinations_per_million,0.119424509,-1
1590,Florida,vaccine,daily_vaccinations_per_million,0.039392537,0
1591,Florida,vaccine near me,daily_vaccinations,-0.027347374,-14
1592,Florida,vaccine near me,daily_vaccinations,0.043107886,-13
1593,Florida,vaccine near me,daily_vaccinations,0.024602451,-12
1594,Florida,vaccine near me,daily_vaccinations,-0.143427464,-11
1595,Florida,vaccine near me,daily_vaccinations,0.104795262,-10
1596,Florida,vaccine near me,daily_vaccinations,0.081492993,-9
1597,Florida,vaccine near me,daily_vaccinations,-0.047147413,-8
1598,Florida,vaccine near me,daily_vaccinations,0.212128278,-7
1599,Florida,vaccine near me,daily_vaccinations,0.029906028,-6
1600,Florida,vaccine near me,daily_vaccinations,-0.018473973,-5
1601,Florida,vaccine near me,daily_vaccinations,0.1160245,-4
1602,Florida,vaccine near me,daily_vaccinations,-0.014181141,-3
1603,Florida,vaccine near me,daily_vaccinations,0.129003368,-2
1604,Florida,vaccine near me,daily_vaccinations,0.121642452,-1
1605,Florida,vaccine near me,daily_vaccinations,-0.064851122,0
1606,Florida,vaccine near me,daily_vaccinations_per_million,-0.01053454,-14
1607,Florida,vaccine near me,daily_vaccinations_per_million,0.031865875,-13
1608,Florida,vaccine near me,daily_vaccinations_per_million,-0.00244168,-12
1609,Florida,vaccine near me,daily_vaccinations_per_million,-0.153579275,-11
1610,Florida,vaccine near me,daily_vaccinations_per_million,0.108411373,-10
1611,Florida,vaccine near me,daily_vaccinations_per_million,0.094931871,-9
1612,Florida,vaccine near me,daily_vaccinations_per_million,-0.016894721,-8
1613,Florida,vaccine near me,daily_vaccinations_per_million,0.219233099,-7
1614,Florida,vaccine near me,daily_vaccinations_per_million,0.026185394,-6
1615,Florida,vaccine near me,daily_vaccinations_per_million,-0.009500596,-5
1616,Florida,vaccine near me,daily_vaccinations_per_million,0.123905233,-4
1617,Florida,vaccine near me,daily_vaccinations_per_million,0.001954055,-3
1618,Florida,vaccine near me,daily_vaccinations_per_million,0.139670323,-2
1619,Florida,vaccine near me,daily_vaccinations_per_million,0.125640619,-1
1620,Florida,vaccine near me,daily_vaccinations_per_million,-0.045168462,0
1621,Georgia,covid,daily_vaccinations,0.027698659,-14
1622,Georgia,covid,daily_vaccinations,0.054312676,-13
1623,Georgia,covid,daily_vaccinations,0.03943891,-12
1624,Georgia,covid,daily_vaccinations,0.039283798,-11
1625,Georgia,covid,daily_vaccinations,0.096906029,-10
1626,Georgia,covid,daily_vaccinations,0.132772693,-9
1627,Georgia,covid,daily_vaccinations,0.077169028,-8
1628,Georgia,covid,daily_vaccinations,0.029762677,-7
1629,Georgia,covid,daily_vaccinations,0.057566874,-6
1630,Georgia,covid,daily_vaccinations,-0.065432205,-5
1631,Georgia,covid,daily_vaccinations,-0.004403874,-4
1632,Georgia,covid,daily_vaccinations,-0.120304368,-3
1633,Georgia,covid,daily_vaccinations,-0.074054389,-2
1634,Georgia,covid,daily_vaccinations,0.00622856,-1
1635,Georgia,covid,daily_vaccinations,-0.004924846,0
1636,Georgia,covid,daily_vaccinations_per_million,0.027677203,-14
1637,Georgia,covid,daily_vaccinations_per_million,0.054323302,-13
1638,Georgia,covid,daily_vaccinations_per_million,0.03942228,-12
1639,Georgia,covid,daily_vaccinations_per_million,0.039284957,-11
1640,Georgia,covid,daily_vaccinations_per_million,0.096875198,-10
1641,Georgia,covid,daily_vaccinations_per_million,0.132725702,-9
1642,Georgia,covid,daily_vaccinations_per_million,0.077199216,-8
1643,Georgia,covid,daily_vaccinations_per_million,0.029786886,-7
1644,Georgia,covid,daily_vaccinations_per_million,0.057575928,-6
1645,Georgia,covid,daily_vaccinations_per_million,-0.065426001,-5
1646,Georgia,covid,daily_vaccinations_per_million,-0.004403868,-4
1647,Georgia,covid,daily_vaccinations_per_million,-0.120342121,-3
1648,Georgia,covid,daily_vaccinations_per_million,-0.074080484,-2
1649,Georgia,covid,daily_vaccinations_per_million,0.00624944,-1
1650,Georgia,covid,daily_vaccinations_per_million,-0.004893067,0
1651,Georgia,mask,daily_vaccinations,-0.088361826,-14
1652,Georgia,mask,daily_vaccinations,0.019823707,-13
1653,Georgia,mask,daily_vaccinations,0.02434135,-12
1654,Georgia,mask,daily_vaccinations,-0.019748297,-11
1655,Georgia,mask,daily_vaccinations,0.085910117,-10
1656,Georgia,mask,daily_vaccinations,-0.016546516,-9
1657,Georgia,mask,daily_vaccinations,-0.01010909,-8
1658,Georgia,mask,daily_vaccinations,0.079288624,-7
1659,Georgia,mask,daily_vaccinations,-0.005266864,-6
1660,Georgia,mask,daily_vaccinations,-0.037644354,-5
1661,Georgia,mask,daily_vaccinations,0.034323547,-4
1662,Georgia,mask,daily_vaccinations,-0.172073165,-3
1663,Georgia,mask,daily_vaccinations,-0.000782234,-2
1664,Georgia,mask,daily_vaccinations,0.056362108,-1
1665,Georgia,mask,daily_vaccinations,-0.011286635,0
1666,Georgia,mask,daily_vaccinations_per_million,-0.088376997,-14
1667,Georgia,mask,daily_vaccinations_per_million,0.019827418,-13
1668,Georgia,mask,daily_vaccinations_per_million,0.024299302,-12
1669,Georgia,mask,daily_vaccinations_per_million,-0.019767471,-11
1670,Georgia,mask,daily_vaccinations_per_million,0.0858955,-10
1671,Georgia,mask,daily_vaccinations_per_million,-0.016522639,-9
1672,Georgia,mask,daily_vaccinations_per_million,-0.010085024,-8
1673,Georgia,mask,daily_vaccinations_per_million,0.07934221,-7
1674,Georgia,mask,daily_vaccinations_per_million,-0.005223972,-6
1675,Georgia,mask,daily_vaccinations_per_million,-0.037657937,-5
1676,Georgia,mask,daily_vaccinations_per_million,0.03429665,-4
1677,Georgia,mask,daily_vaccinations_per_million,-0.172110825,-3
1678,Georgia,mask,daily_vaccinations_per_million,-0.000773514,-2
1679,Georgia,mask,daily_vaccinations_per_million,0.056369694,-1
1680,Georgia,mask,daily_vaccinations_per_million,-0.0113261,0
1681,Georgia,qanon,daily_vaccinations,-0.036327888,-14
1682,Georgia,qanon,daily_vaccinations,-0.113638835,-13
1683,Georgia,qanon,daily_vaccinations,-0.009512469,-12
1684,Georgia,qanon,daily_vaccinations,0.093638103,-11
1685,Georgia,qanon,daily_vaccinations,0.056406359,-10
1686,Georgia,qanon,daily_vaccinations,-0.14067212,-9
1687,Georgia,qanon,daily_vaccinations,0.076229802,-8
1688,Georgia,qanon,daily_vaccinations,-0.026984341,-7
1689,Georgia,qanon,daily_vaccinations,0.031077013,-6
1690,Georgia,qanon,daily_vaccinations,-0.042973012,-5
1691,Georgia,qanon,daily_vaccinations,-0.095007275,-4
1692,Georgia,qanon,daily_vaccinations,0.03219736,-3
1693,Georgia,qanon,daily_vaccinations,0.129948295,-2
1694,Georgia,qanon,daily_vaccinations,-0.015205541,-1
1695,Georgia,qanon,daily_vaccinations,0.012766896,0
1696,Georgia,qanon,daily_vaccinations_per_million,-0.036353751,-14
1697,Georgia,qanon,daily_vaccinations_per_million,-0.113625864,-13
1698,Georgia,qanon,daily_vaccinations_per_million,-0.009482814,-12
1699,Georgia,qanon,daily_vaccinations_per_million,0.093549289,-11
1700,Georgia,qanon,daily_vaccinations_per_million,0.056421686,-10
1701,Georgia,qanon,daily_vaccinations_per_million,-0.140626492,-9
1702,Georgia,qanon,daily_vaccinations_per_million,0.076179069,-8
1703,Georgia,qanon,daily_vaccinations_per_million,-0.026957431,-7
1704,Georgia,qanon,daily_vaccinations_per_million,0.031144032,-6
1705,Georgia,qanon,daily_vaccinations_per_million,-0.042962521,-5
1706,Georgia,qanon,daily_vaccinations_per_million,-0.09507145,-4
1707,Georgia,qanon,daily_vaccinations_per_million,0.032167168,-3
1708,Georgia,qanon,daily_vaccinations_per_million,0.129903422,-2
1709,Georgia,qanon,daily_vaccinations_per_million,-0.015187341,-1
1710,Georgia,qanon,daily_vaccinations_per_million,0.012842098,0
1711,Georgia,social distancing,daily_vaccinations,-0.066086952,-14
1712,Georgia,social distancing,daily_vaccinations,0.049532685,-13
1713,Georgia,social distancing,daily_vaccinations,-0.004603062,-12
1714,Georgia,social distancing,daily_vaccinations,0.197721023,-11
1715,Georgia,social distancing,daily_vaccinations,-0.022063436,-10
1716,Georgia,social distancing,daily_vaccinations,0.062180298,-9
1717,Georgia,social distancing,daily_vaccinations,-0.083816298,-8
1718,Georgia,social distancing,daily_vaccinations,0.145271171,-7
1719,Georgia,social distancing,daily_vaccinations,0.06566132,-6
1720,Georgia,social distancing,daily_vaccinations,0.023207376,-5
1721,Georgia,social distancing,daily_vaccinations,-0.121586769,-4
1722,Georgia,social distancing,daily_vaccinations,0.109087375,-3
1723,Georgia,social distancing,daily_vaccinations,0.078416094,-2
1724,Georgia,social distancing,daily_vaccinations,0.128702692,-1
1725,Georgia,social distancing,daily_vaccinations,-0.18136841,0
1726,Georgia,social distancing,daily_vaccinations_per_million,-0.06606725,-14
1727,Georgia,social distancing,daily_vaccinations_per_million,0.049497779,-13
1728,Georgia,social distancing,daily_vaccinations_per_million,-0.00460645,-12
1729,Georgia,social distancing,daily_vaccinations_per_million,0.197726214,-11
1730,Georgia,social distancing,daily_vaccinations_per_million,-0.022050281,-10
1731,Georgia,social distancing,daily_vaccinations_per_million,0.062219694,-9
1732,Georgia,social distancing,daily_vaccinations_per_million,-0.083870437,-8
1733,Georgia,social distancing,daily_vaccinations_per_million,0.145277795,-7
1734,Georgia,social distancing,daily_vaccinations_per_million,0.065610806,-6
1735,Georgia,social distancing,daily_vaccinations_per_million,0.023262429,-5
1736,Georgia,social distancing,daily_vaccinations_per_million,-0.121591985,-4
1737,Georgia,social distancing,daily_vaccinations_per_million,0.109089063,-3
1738,Georgia,social distancing,daily_vaccinations_per_million,0.078438319,-2
1739,Georgia,social distancing,daily_vaccinations_per_million,0.12868551,-1
1740,Georgia,social distancing,daily_vaccinations_per_million,-0.181342072,0
1741,Georgia,vaccine,daily_vaccinations,0.075165526,-14
1742,Georgia,vaccine,daily_vaccinations,0.053830869,-13
1743,Georgia,vaccine,daily_vaccinations,0.016151575,-12
1744,Georgia,vaccine,daily_vaccinations,-0.023571488,-11
1745,Georgia,vaccine,daily_vaccinations,0.035809363,-10
1746,Georgia,vaccine,daily_vaccinations,0.084903816,-9
1747,Georgia,vaccine,daily_vaccinations,0.006776482,-8
1748,Georgia,vaccine,daily_vaccinations,-0.048933888,-7
1749,Georgia,vaccine,daily_vaccinations,0.154998529,-6
1750,Georgia,vaccine,daily_vaccinations,0.032452328,-5
1751,Georgia,vaccine,daily_vaccinations,-0.023694371,-4
1752,Georgia,vaccine,daily_vaccinations,-0.095954651,-3
1753,Georgia,vaccine,daily_vaccinations,-0.017366717,-2
1754,Georgia,vaccine,daily_vaccinations,-0.013626968,-1
1755,Georgia,vaccine,daily_vaccinations,0.123987718,0
1756,Georgia,vaccine,daily_vaccinations_per_million,0.075196316,-14
1757,Georgia,vaccine,daily_vaccinations_per_million,0.053832958,-13
1758,Georgia,vaccine,daily_vaccinations_per_million,0.016120306,-12
1759,Georgia,vaccine,daily_vaccinations_per_million,-0.023542931,-11
1760,Georgia,vaccine,daily_vaccinations_per_million,0.03581246,-10
1761,Georgia,vaccine,daily_vaccinations_per_million,0.084800311,-9
1762,Georgia,vaccine,daily_vaccinations_per_million,0.006812234,-8
1763,Georgia,vaccine,daily_vaccinations_per_million,-0.048863308,-7
